fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success
503,29.71062,11.75,59885.44347,21.52886,240,0.00228,1.66771,ztfr,-1
453,47.3044,4.55,59885.44636,21.52886,240,0.00228,1.40841,ztfr,-1
452,40.29352,4.55,59885.44926,21.52886,240,0.00216,1.57865,ztfr,-1
606,46.1152,26.15,59885.45215,21.52886,240,0.00213,1.22604,ztfr,-1
607,53.6408,26.15,59885.45505,21.52886,240,0.00191,1.15405,ztfr,-1
554,30.37455,18.95,59885.45794,21.52886,240,0.00174,1.67302,ztfr,-1
504,36.69487,11.75,59885.46083,21.52886,240,0.00167,1.64535,ztfr,-1
402,43.87981,-2.65,59885.46373,21.52886,240,0.0016,1.82307,ztfr,-1
558,59.37382,18.95,59885.46662,21.52886,240,0.00154,1.17945,ztfr,-1
655,55.06078,33.35,59885.46951,21.52886,240,0.00156,1.16792,ztfr,-1
654,47.277,33.35,59885.47241,21.52886,240,0.00147,1.2746,ztfr,-1
774,17.54512,54.95,59885.4753,21.52886,240,0.00158,1.79297,ztfr,-1
739,32.32418,47.75,59885.47819,21.52886,240,0.0013,1.51677,ztfr,-1
604,31.064,26.15,59885.48109,21.52886,240,0.00123,1.81211,ztfr,-1
608,61.1664,26.15,59885.48398,21.52886,240,0.00131,1.1841,ztfr,-1
699,45.9756,40.55,59885.48687,21.52886,240,0.00115,1.34902,ztfr,-1
700,54.52367,40.55,59885.48977,21.52886,240,0.00114,1.24378,ztfr,-1
776,38.72562,54.95,59885.49266,21.52886,240,0.00091,1.48251,ztfr,-1
648,0.57433,33.35,59886.07819,21.52886,240,0.07091,1.31901,ztfr,-1
692,345.00678,33.35,59886.08109,21.52886,240,0.06114,1.12336,ztfr,-1
693,352.79056,33.35,59886.08398,21.52886,240,0.06071,1.18767,ztfr,-1
602,16.0128,26.15,59886.08687,21.52886,240,0.05062,1.66659,ztfr,-1
601,8.4872,26.15,59886.08977,21.52886,240,0.04109,1.44031,ztfr,-1
649,8.35811,33.35,59886.09266,21.52886,240,0.03717,1.36241,ztfr,-1
552,15.87491,18.95,59886.09555,21.52886,240,0.0319,1.68171,ztfr,-1
553,23.12473,18.95,59886.09845,21.52886,240,0.02738,1.92491,ztfr,-1
644,330.8592,26.15,59886.10134,21.52886,240,0.03985,1.02225,ztfr,-1
645,338.3848,26.15,59886.10424,21.52886,240,0.03019,1.04472,ztfr,-1
691,337.223,33.35,59886.10713,21.52886,240,0.0274,1.0257,ztfr,-1
502,22.72637,11.75,59886.11002,21.52886,240,0.0394,1.91266,ztfr,-1
449,19.26088,4.55,59886.11292,21.52886,240,0.01426,1.9323,ztfr,-1
595,325.12618,18.95,59886.11581,21.52886,240,0.01782,1.03198,ztfr,-1
596,332.376,18.95,59886.1187,21.52886,240,0.01159,1.0372,ztfr,-1
545,326.85237,11.75,59886.1216,21.52886,240,0.00632,1.07478,ztfr,-1
1689,337.78142,29.75,59886.12449,21.52886,240,0.00419,1.01237,ztfr,-1
450,26.27176,4.55,59886.12738,21.52886,240,0.01991,2.0168,ztfr,-1
605,38.5896,26.15,59886.13028,21.52886,240,0.00617,1.93126,ztfr,-1
399,22.79327,-2.65,59886.13317,21.52886,240,0.02501,2.02484,ztfr,-1
