fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
1843,68.79756,65.75,59884.15354,23.180932005030368,299,0.00666,2.00676,g,-1,15
1843,68.79756,65.75,59884.15354,21.19662080222197,299,0.00666,2.00676,g,-1,16
837,77.14286,69.35,59884.16789,19.366670562774132,299,0.0485,2.019,g,-1,1
837,77.14286,69.35,59884.16789,21.34220470813993,299,0.0485,2.019,g,-1,2
837,77.14286,69.35,59884.16789,22.08416209261938,299,0.0485,2.019,g,-1,3
837,77.14286,69.35,59884.16789,21.514117260968828,299,0.0485,2.019,g,-1,4
837,77.14286,69.35,59884.16789,20.472279468261508,299,0.0485,2.019,g,-1,5
837,77.14286,69.35,59884.16789,21.588182398763298,299,0.0485,2.019,g,-1,6
837,77.14286,69.35,59884.16789,17.17853422582378,299,0.0485,2.019,g,-1,7
837,77.14286,69.35,59884.16789,20.998087252418955,299,0.0485,2.019,g,-1,8
837,77.14286,69.35,59884.16789,22.51829913611967,299,0.0485,2.019,g,-1,9
837,77.14286,69.35,59884.16789,20.91091514007157,299,0.0485,2.019,g,-1,10
837,77.14286,69.35,59884.16789,22.002292837602294,299,0.0485,2.019,g,-1,11
837,77.14286,69.35,59884.16789,22.705620935872247,299,0.0485,2.019,g,-1,12
837,77.14286,69.35,59884.16789,19.986887085291137,299,0.0485,2.019,g,-1,13
837,77.14286,69.35,59884.16789,21.31463273517642,299,0.0485,2.019,g,-1,14
837,77.14286,69.35,59884.16789,22.374972562526498,299,0.0485,2.019,g,-1,15
837,77.14286,69.35,59884.16789,22.201922647654335,299,0.0485,2.019,g,-1,16
811,73.33333,62.15,59884.17148,22.15762500864459,299,0.15231,2.01566,g,-1,1
811,73.33333,62.15,59884.17148,21.201240848660685,299,0.15231,2.01566,g,-1,2
811,73.33333,62.15,59884.17148,20.36118419096789,299,0.15231,2.01566,g,-1,3
811,73.33333,62.15,59884.17148,20.952399548790705,299,0.15231,2.01566,g,-1,4
811,73.33333,62.15,59884.17148,21.79251878556826,299,0.15231,2.01566,g,-1,5
811,73.33333,62.15,59884.17148,22.596604477601375,299,0.15231,2.01566,g,-1,6
811,73.33333,62.15,59884.17148,22.332827543851213,299,0.15231,2.01566,g,-1,7
811,73.33333,62.15,59884.17148,19.790186686216092,299,0.15231,2.01566,g,-1,8
811,73.33333,62.15,59884.17148,21.601487477746574,299,0.15231,2.01566,g,-1,9
811,73.33333,62.15,59884.17148,21.077493558543992,299,0.15231,2.01566,g,-1,10
811,73.33333,62.15,59884.17148,19.898945372528434,299,0.15231,2.01566,g,-1,11
811,73.33333,62.15,59884.17148,19.884422732238217,299,0.15231,2.01566,g,-1,12
811,73.33333,62.15,59884.17148,22.124448709681836,299,0.15231,2.01566,g,-1,13
811,73.33333,62.15,59884.17148,20.981457905142797,299,0.15231,2.01566,g,-1,14
811,73.33333,62.15,59884.17148,19.51490967576628,299,0.15231,2.01566,g,-1,15
811,73.33333,62.15,59884.17148,21.330603320134177,299,0.15231,2.01566,g,-1,16
1815,78.98986,58.55,59884.19301,21.386740413253563,299,0.00763,2.01449,g,-1,1
1815,78.98986,58.55,59884.19301,21.72989402600123,299,0.00763,2.01449,g,-1,2
1815,78.98986,58.55,59884.19301,21.024417006617018,299,0.00763,2.01449,g,-1,3
1815,78.98986,58.55,59884.19301,21.60288168926212,299,0.00763,2.01449,g,-1,4
1815,78.98986,58.55,59884.19301,21.424502597839897,299,0.00763,2.01449,g,-1,5
1815,78.98986,58.55,59884.19301,19.79269700662814,299,0.00763,2.01449,g,-1,6
1815,78.98986,58.55,59884.19301,21.739805000765354,299,0.00763,2.01449,g,-1,7
1815,78.98986,58.55,59884.19301,19.378129304991795,299,0.00763,2.01449,g,-1,8
1815,78.98986,58.55,59884.19301,21.67229745713103,299,0.00763,2.01449,g,-1,9
1815,78.98986,58.55,59884.19301,19.305778990528413,299,0.00763,2.01449,g,-1,10
1815,78.98986,58.55,59884.19301,21.650848724070467,299,0.00763,2.01449,g,-1,11
1815,78.98986,58.55,59884.19301,20.87806497116386,299,0.00763,2.01449,g,-1,12
